chr1	10007	10029	0.00916505
chr1	10029	10053	0.0183301
chr1	10053	10062	0.0274952
chr1	10062	10068	0.0366602
chr1	10068	10073	0.0458253
chr1	10073	10079	0.0549903
chr1	10079	10085	0.0641554
chr1	10085	10093	0.0733204
chr1	10093	10109	0.0824855
chr1	10109	10114	0.0916505
chr1	10114	10121	0.109981
chr1	10121	10136	0.119146
chr1	10136	10144	0.109981
chr1	10144	10148	0.100816
chr1	10148	10151	0.109981
chr1	10151	10152	0.119146
chr1	10152	10158	0.128311
chr1	10158	10175	0.137476
chr1	10175	10179	0.128311
chr1	10179	10208	0.109981
chr1	10208	10232	0.100816
chr1	10232	10247	0.0916505
chr1	10247	10267	0.0824855
chr1	10267	10282	0.0549903
chr1	10282	10327	0.0458253
chr1	10327	10340	0.0366602
chr1	10340	10369	0.0458253
chr1	10369	10417	0.0366602
chr1	10417	10462	0.0274952
chr1	10462	10468	0.0183301
chr1	11332	11455	0.00916505
chr1	11577	11635	0.00916505
chr1	11635	11669	0.0183301
chr1	11669	11829	0.00916505
chr1	11829	11853	0.0183301
chr1	11853	11922	0.00916505
chr1	11922	11939	0.0183301
chr1	11939	12009	0.00916505
chr1	12610	12887	0.00916505
chr1	13564	14119	0.00916505
chr1	15234	15415	0.00916505
chr1	15564	15669	0.00916505
chr1	16165	16243	0.0183301
chr1	16421	16472	0.00916505
chr1	16883	17514	0.00916505
chr1	18266	18890	0.00916505
chr1	19861	20023	0.00916505
chr1	22105	22129	0.00916505
chr1	22129	22135	0.0183301
chr1	22135	22255	0.00916505
chr1	22255	22489	0.0183301
chr1	22489	22803	0.00916505
chr1	25057	25258	0.0183301
chr1	25281	25388	0.00916505
chr1	25571	25811	0.00916505
chr1	26652	26744	0.00916505
chr1	27979	28028	0.0274952
chr1	28028	28078	0.0366602
chr1	28078	28210	0.00916505
chr1	28609	28613	0.00916505
chr1	28613	28697	0.0183301
chr1	28697	28729	0.0274952
chr1	28729	28755	0.0183301
chr1	28755	28889	0.00916505
chr1	28982	29089	0.00916505
chr1	29291	29422	0.0183301
chr1	29889	29983	0.00916505
chr1	30412	30435	0.00916505
chr1	30435	30469	0.0183301
chr1	30469	30480	0.00916505
chr1	30999	31143	0.00916505
chr1	31583	31627	0.00916505
chr1	32704	32917	0.00916505
chr1	35405	35751	0.0274952
chr1	35751	35767	0.0366602
chr1	35767	36125	0.00916505
chr1	36133	36165	0.0183301
chr1	36165	36216	0.0274952
chr1	36216	36220	0.00916505
chr1	36657	36697	0.00916505
chr1	37539	37585	0.00916505
chr1	39093	39283	0.00916505
chr1	39288	39402	0.00916505
chr1	40121	40275	0.00916505
chr1	40884	41099	0.00916505
chr1	41099	41196	0.0183301
chr1	41196	41248	0.00916505
chr1	41448	41652	0.00916505
chr1	42794	42841	0.00916505
chr1	42841	42861	0.0183301
chr1	42861	42997	0.00916505
chr1	43971	44026	0.00916505
chr1	44598	44812	0.00916505
chr1	44913	45030	0.0274952
chr1	45692	45774	0.00916505
chr1	45774	45825	0.0183301
chr1	45825	45844	0.0274952
chr1	45844	45875	0.0183301
chr1	45875	45935	0.00916505
chr1	46499	46606	0.00916505
chr1	46656	46852	0.0183301
chr1	47028	47201	0.0183301
chr1	47201	47241	0.0274952
chr1	47241	47757	0.00916505
chr1	47880	48257	0.00916505
chr1	48259	48382	0.00916505
chr1	48382	48426	0.0183301
chr1	48426	48593	0.00916505
chr1	48869	48899	0.00916505
chr1	48899	48923	0.0183301
chr1	48923	48969	0.00916505
chr1	48983	49215	0.0183301
chr1	49215	49369	0.0274952
chr1	49369	49469	0.0183301
chr1	49506	49568	0.0183301
chr1	49872	49977	0.00916505
chr1	50057	50101	0.0183301
chr1	50101	50448	0.0549903
chr1	50448	50484	0.0366602
chr1	51095	51190	0.0183301
chr1	54690	54709	0.00916505
chr1	54709	54820	0.0183301
chr1	54820	54899	0.00916505
chr1	55194	55219	0.00916505
chr1	55219	55282	0.0183301
chr1	55282	55432	0.00916505
chr1	55723	55848	0.0274952
chr1	56748	56927	0.00916505
chr1	57313	57329	0.00916505
chr1	57329	57429	0.0274952
chr1	57429	57508	0.00916505
chr1	58496	58535	0.00916505
chr1	58825	58960	0.0183301
chr1	58960	59007	0.0274952
chr1	59007	59024	0.00916505
chr1	59855	59927	0.00916505
chr1	60057	60099	0.00916505
chr1	61139	61227	0.00916505
chr1	61613	61790	0.00916505
chr1	62965	63289	0.00916505
chr1	63289	63349	0.0183301
chr1	63349	63383	0.00916505
chr1	63406	63499	0.00916505
chr1	63499	63528	0.0183301
chr1	63528	63598	0.0366602
chr1	63598	63599	0.0183301
chr1	63599	63617	0.00916505
chr1	64087	64240	0.0183301
chr1	64801	64891	0.00916505
chr1	64929	65173	0.0183301
chr1	65772	65817	0.00916505
chr1	66104	66185	0.0183301
chr1	66344	66402	0.00916505
chr1	66402	66409	0.0183301
chr1	66409	66458	0.00916505
chr1	67459	67517	0.00916505
chr1	67573	67648	0.0183301
chr1	67832	67942	0.00916505
chr1	68260	68375	0.0274952
chr1	69060	69121	0.00916505
chr1	69374	69680	0.00916505
chr1	69748	70242	0.00916505
chr1	70460	70519	0.00916505
chr1	71278	71384	0.00916505
chr1	71606	71745	0.00916505
chr1	72193	72292	0.00916505
chr1	72368	72439	0.00916505
chr1	72546	72633	0.00916505
chr1	73637	74186	0.00916505
chr1	74186	74334	0.0183301
chr1	74334	74336	0.00916505
chr1	75180	75505	0.00916505
chr1	75621	75820	0.00916505
chr1	77256	77516	0.00916505
chr1	78421	78526	0.0183301
chr1	81524	81889	0.0183301
chr1	85319	85365	0.00916505
chr1	87216	87576	0.00916505
chr1	89007	89118	0.0183301
chr1	89728	89947	0.0183301
